scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Brachyistius frenatus,T.N. Gill,Kelp Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Brachyistius,frenatus,,,,accepted,117553,Brachyistius frenatus,Brachyistius frenatus,NA,
Brisaster latifrons,,Mud Urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Spatangoida,Paleopneustina,,,Schizasteridae,,,Brisaster,latifrons,,,,accepted,195768,Brisaster latifrons,Brisaster latifrons,NA,
Brisaster townsendi,,,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Spatangoida,Paleopneustina,,,Schizasteridae,,,Brisaster,townsendi,,,,accepted,293035,Brisaster townsendi,Brisaster townsendi,NA,
Brosmophycis marginata,Ayres,Red Brotula,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Ophidiiformes,,,,Bythitidae,,,Brosmophycis,marginata,,,,accepted,215459,Brosmophycis marginata,Brosmophycis marginata,NA,
Buccinum plectrum,,sinuous whelk,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Buccinoidea,Buccinidae,Buccininae,,Buccinum,plectrum,,,,accepted,574592,Buccinum plectrum,Buccinum plectrum,NA,
Bugulina californica,Robertson,Spiral Bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,,,,accepted,551808,Bugulina californica,Bugulina californica,NA,
Bythotiara huntsmani,Fraser,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Bythotiaridae,,,Bythotiara,huntsmani,,,,accepted,1072677,Bythotiara huntsmani,Bythotiara huntsmani,NA,
Cadlina luteomarginata,MacFarland,Yellow-edged Cadlina,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,luteomarginata,,,,accepted,50146,Cadlina luteomarginata,Cadlina luteomarginata,NA,
Cadlina modesta,MacFarland,Modest Cadlina,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,modesta,,,,accepted,47400,Cadlina modesta,Cadlina modesta,NA,
Cadlina sylviaearleae,,Sylvia Earle's Cadlina,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,sylviaearleae,,,,accepted,1119320,Cadlina sylviaearleae,Cadlina sylviaearleae,NA,
Callianax biplicata,G. B. Sowerby I,Purple Olive Snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Olivoidea,Olividae,Olivellinae,,Callianax,biplicata,,,,accepted,1242736,Callianax biplicata,Callianax biplicata,NA,
Cancer productus,Randall,Red Rock Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Cancer,productus,,,,accepted,47826,Cancer productus,Cancer productus,NA,
Caprella alaskana,Mayer,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprelloidea,Caprellidae,Caprellinae,,Caprella,alaskana,,,,accepted,508889,Caprella alaskana,Caprella alaskana,NA,
Caprella laeviuscula,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprelloidea,Caprellidae,Caprellinae,,Caprella,laeviuscula,,,,accepted,345260,Caprella laeviuscula,Caprella laeviuscula,NA,
Carassius auratus,,Goldfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Ostariophysi,Cypriniformes,Cyprinoidei,,,Cyprinidae,Cyprininae,,Carassius,auratus,,,,accepted,58612,Carassius auratus,Carassius auratus,NA,
Cardiomya californica,,,Animalia,Mollusca,,,Bivalvia,Autobranchia,Anomalodesmata,,,,Cuspidarioidea,Cuspidariidae,,,Cardiomya,californica,,,,accepted,196183,Cardiomya californica,Cardiomya californica,NA,
Cardiomya pectinata,,Pectinate Cardiomya,Animalia,Mollusca,,,Bivalvia,Autobranchia,Anomalodesmata,,,,Cuspidarioidea,Cuspidariidae,,,Cardiomya,pectinata,,,,accepted,1207113,Cardiomya pectinata,Cardiomya pectinata,NA,
Caryophyllia alaskensis,,,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,,,,Caryophylliidae,,,Caryophyllia,alaskensis,,,,accepted,459907,Caryophyllia alaskensis,Caryophyllia alaskensis,NA,
Caryophyllia arnoldi,,,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,,,,Caryophylliidae,,,Caryophyllia,arnoldi,,,,accepted,460052,Caryophyllia arnoldi,Caryophyllia arnoldi,NA,
Catablema multicirratum,Kishinouye,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Pandeidae,,,Catablema,multicirratum,,,,accepted,888775,Catablema multicirratum,Catablema multicirratum,NA,
Caulibugula californica,Robertson,,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Caulibugula,californica,,,,accepted,802658,Caulibugula californica,Caulibugula californica,NA,
Cellaria diffusa,Robertson,,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Cellarioidea,Cellariidae,,,Cellaria,diffusa,,,,accepted,196077,Cellaria diffusa,Cellaria diffusa,NA,
Centropages abdominalis,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,,Centropagidae,,,Centropages,abdominalis,,,,accepted,549777,Centropages abdominalis,Centropages abdominalis,NA,
Cephalophoxoides homilis,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Lysianassida,Haustorioidea,Phoxocephalidae,Phoxocephalinae,,Cephalophoxoides,homilis,,,,accepted,260681,Cephalophoxoides homilis,Cephalophoxoides homilis,NA,
Ceramaster patagonicus,Staden,Cookie Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Goniasteridae,,,Ceramaster,patagonicus,,,,accepted,537859,Ceramaster patagonicus,Ceramaster patagonicus,NA,
Ceratostoma foliatum,Gmelin,Leafy Hornmouth,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Ceratostoma,foliatum,,,,accepted,116687,Ceratostoma foliatum,Ceratostoma foliatum,NA,
Cerebratulus californiensis,Coe,NA,Animalia,Nemertera,,,Pilidiophora,,,Heteronemertea,,,,Lineidae,,,,,,,,unknown,0,,Cerebratulus californiensis,NA,
Chaetopterus species complex,Cuvier,,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Chaetopteridae,,,Chaetopterus,,,,,accepted,171303,Chaetopterus,Chaetopterus,NA,
Chaetopterus variopedatus,,Fairy Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Chaetopteridae,,,Chaetopterus,variopedatus,,,,accepted,216631,Chaetopterus variopedatus,Chaetopterus variopedatus,NA,
Chelyosoma columbianum,Huntsman,,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Corellidae,,,Chelyosoma,columbianum,,,,accepted,799788,Chelyosoma columbianum,Chelyosoma columbianum,NA,
Chelyosoma productum,Stimpson,Disc-top Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Corellidae,,,Chelyosoma,productum,,,,accepted,428793,Chelyosoma productum,Chelyosoma productum,NA,
Chilara taylori,,Spotted Cusk-eel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Ophidiiformes,,,,Ophidiidae,Ophidiinae,,Chilara,taylori,,,,accepted,97375,Chilara taylori,Chilara taylori,NA,
Chionoecetes bairdi,Rathbun,Tanner crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,Oregoniinae,,Chionoecetes,bairdi,,,,accepted,359388,Chionoecetes bairdi,Chionoecetes bairdi,NA,
Chionoecetes tanneri,,Grooved Tanner Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,Oregoniinae,,Chionoecetes,tanneri,,,,accepted,459558,Chionoecetes tanneri,Chionoecetes tanneri,NA,
Chiridota albatrossii,,Albatross Footless Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Paractinopoda,,Apodida,,,,Chiridotidae,,,Chiridota,albatrossii,,,,accepted,1162755,Chiridota albatrossii,Chiridota albatrossii,NA,
Chirolophis decoratus,Jordan & Snyder,Decorated Warbonnet,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Chirolophinae,,Chirolophis,decoratus,,,,accepted,216742,Chirolophis decoratus,Chirolophis decoratus,NA,
Chirolophis nugator,Jordan & Williams,Mosshead Warbonnet,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Chirolophinae,,Chirolophis,nugator,,,,accepted,216743,Chirolophis nugator,Chirolophis nugator,NA,
Chitonotus pugetensis,Steindachner,Roughback Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Chitonotus,pugetensis,,,,accepted,216746,Chitonotus pugetensis,Chitonotus pugetensis,NA,
Chlamys hastata,,Spiny Scallop,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Pectinoidea,Pectinidae,Pedinae,Chlamydini,Chlamys,hastata,,,,accepted,180013,Chlamys hastata,Chlamys hastata,NA,
Chlamys rubida,Hinds,Reddish Scallop,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Pectinoidea,Pectinidae,Pedinae,Chlamydini,Chlamys,rubida,,,,accepted,84496,Chlamys rubida,Chlamys rubida,NA,
Chone aurantiaca,Johnson,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Chone,aurantiaca,,,,accepted,356415,Chone aurantiaca,Chone aurantiaca,NA,
Chone minuta / c. C. ecaudata,Hartman / Moore,Minute Feather-duster,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Chone,minuta,,,,accepted,339234,Chone minuta,Chone minuta,NA,
Chorilia longipes,Dana,Longhorn Decorator Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Chorilia,longipes,,,,accepted,459559,Chorilia longipes,Chorilia longipes,NA,
Chromopleustes oculatus,Holmes,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Amphilochida,Amphilochoidea,Pleustidae,Parapleustinae,,Chromopleustes,oculatus,,,,accepted,796029,Chromopleustes oculatus,Chromopleustes oculatus,NA,
Chrysaora fuscescens,Brandt,Pacific Sea Nettle,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,,Pelagiidae,,,Chrysaora,fuscescens,,,,accepted,48479,Chrysaora fuscescens,Chrysaora fuscescens,NA,
Chthamalus dalli,Pilsbry,Little Brown Barnacle,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Thoracicalcarea,Balanomorpha,,,Chthamaloidea,Chthamalidae,,,Chthamalus,dalli,,,,accepted,129910,Chthamalus dalli,Chthamalus dalli,NA,
Ciliatocardium ciliatum,Fabricius,Iceland Cockle,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Cardioidea,Cardiidae,Clinocardiinae,,Ciliatocardium,ciliatum,,,,unaccepted,940646,Ciliatocardium ciliatum,Ciliatocardium ciliatum,NA,
Ciona savignyi,Herdman,Pacific transparent sea squirt,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Cionidae,,,Ciona,savignyi,,,,accepted,81614,Ciona savignyi,Ciona savignyi,NA,
Citharichthys sordidus,Girard,Pacific Sanddab,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Cyclopsettidae,,,Citharichthys,sordidus,,,,accepted,48415,Citharichthys sordidus,Citharichthys sordidus,NA,
Citharichthys stigmaeus,Jordan & Gilbert,Speckled Sanddab,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Cyclopsettidae,,,Citharichthys,stigmaeus,,,,accepted,117542,Citharichthys stigmaeus,Citharichthys stigmaeus,NA,
Clathria originalis,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Microcionidae,Microcioninae,,Clathria,originalis,,,,accepted,63670,Clathria originalis,Clathria originalis,NA,
Clathria pennata,Lambe,Red Velvet Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Microcionidae,Microcioninae,,Clathria,pennata,,,,accepted,63672,Clathria pennata,Clathria pennata,NA,
Clevelandia ios,,Arrow Goby,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gobiiformes,Gobioidei,,,Oxudercidae,Gobionellinae,,Clevelandia,ios,,,,accepted,117564,Clevelandia ios,Clevelandia ios,NA,
Clinocardium nuttallii,Conrad,Nuttall's Cockle,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Cardioidea,Cardiidae,Clinocardiinae,,Clinocardium,nuttallii,,,,accepted,69925,Clinocardium nuttallii,Clinocardium nuttallii,NA,
Clinocottus acuticeps,,Sharpnose Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Clinocottus,acuticeps,,,,accepted,117532,Clinocottus acuticeps,Clinocottus acuticeps,NA,
Clinocottus embryum,Jordan & Starks,Calico Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Clinocottus,embryum,,,,accepted,117535,Clinocottus embryum,Clinocottus embryum,NA,
Clinostomum marginatum,,,Animalia,Platyhelminthes,Rhabditophora,Neodermata,Trematoda,Digenea,,Diplostomida,Diplostomata,,Schistosomatoidea,Clinostomidae,,,Clinostomum,marginatum,,,,accepted,1123920,Clinostomum marginatum,Clinostomum marginatum,NA,
Cliona californiana,de Laubenfels,California Boring Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,,Clionaidae,,,Cliona,californiana,,,,accepted,424811,Cliona californiana,Cliona californiana,NA,
Cliona chilensis,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,,Clionaidae,,,Cliona,chilensis,,,,accepted,196368,Cliona chilensis,Cliona chilensis,NA,
Clupea harengus,,Atlantic Herring,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,Clupeoidei,,,Clupeidae,,,Clupea,harengus,,,,accepted,97990,Clupea harengus,Clupea harengus,NA,
Clupea pallasii,Valenciennes in Cuvier and Valenciennes,Pacific Herring,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,Clupeoidei,,,Clupeidae,,,Clupea,pallasii,,,,accepted,117571,Clupea pallasii,Clupea pallasii,NA,
Clytia gregaria,Agassiz,Gregarious Jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Campanulariidae,,,Clytia,gregaria,,,,accepted,195428,Clytia gregaria,Clytia gregaria,NA,
Cnemidocarpa finmarkiensis,Kiaer,Shiny Red Sea Squirt,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Styelidae,,,Cnemidocarpa,finmarkiensis,,,,accepted,47807,Cnemidocarpa finmarkiensis,Cnemidocarpa finmarkiensis,NA,
Compsomyax subdiaphana,,Milky Venus,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Clementiinae,,Compsomyax,subdiaphana,,,,accepted,957357,Compsomyax subdiaphana,Compsomyax subdiaphana,NA,
Corella inflata,Huntsman,Brooding Transparent Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Corellidae,,,Corella,inflata,,,,accepted,347987,Corella inflata,Corella inflata,NA,
Corella willmeriana,Herdman,Icy Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Corellidae,,,Corella,willmeriana,,,,accepted,447661,Corella willmeriana,Corella willmeriana,NA,
Corruptobranchus sanjuanensis,Roller,San Juan Aeolid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Aeolidina,,Fionoidea,Eubranchidae,,,Corruptobranchus,sanjuanensis,,,,unaccepted,1668604,Corruptobranchus sanjuanensis,Corruptobranchus sanjuanensis,NA,
Coryphella trophina,Bergh,Predaceous Aeolis,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Aeolidina,,Fionoidea,Coryphellidae,,,Coryphella,trophina,,,,unaccepted,1376715,Coryphella trophina,Coryphella trophina,NA,
Coryphella verrucosa,M.. Sars,Red-fingered Coryphella,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Aeolidina,,Fionoidea,Coryphellidae,,,Coryphella,verrucosa,,,,accepted,633193,Coryphella verrucosa,Coryphella verrucosa,NA,
Cottus aleuticus,Gilbert,Coastrange Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Cottidae,,,Cottus,aleuticus,,,,accepted,84353,Cottus aleuticus,Cottus aleuticus,NA,
Cottus asper,,Prickly Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Cottidae,,,Cottus,asper,,,,accepted,69857,Cottus asper,Cottus asper,NA,
Crangon alaskensis,Lockington,Alaska shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Crangon,alaskensis,,,,accepted,459459,Crangon alaskensis,Crangon alaskensis,NA,
Crangon franciscorum,,California Bay Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Crangon,franciscorum,,,,accepted,48812,Crangon franciscorum,Crangon franciscorum,NA,
Crassadoma gigantea,J.E. Gray,Giant Rock Scallop,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Pectinoidea,Pectinidae,Pedinae,Crassadomini,Crassadoma,gigantea,,,,accepted,54526,Crassadoma gigantea,Crassadoma gigantea,NA,
Crepipatella lingulata,,Pacific Half-slipper Snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Calyptraeoidea,Calyptraeidae,,,Crepipatella,lingulata,,,,accepted,143903,Crepipatella lingulata,Crepipatella lingulata,NA,
Cribrinopsis fernaldi,Siebert & Spaulding,,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Actinioidea,Actiniidae,,,Cribrinopsis,fernaldi,,,,accepted,465158,Cribrinopsis fernaldi,Cribrinopsis fernaldi,NA,
Crisia spp.,Lamouroux,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,,,,accepted,192680,Crisia,Crisia,NA,
Crossaster papposus,L.,Rose Sun Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Solasteridae,,,Crossaster,papposus,,,,accepted,192687,Crossaster papposus,Crossaster papposus,NA,
Crucigera irregularis,Bush,Irregular Calcareous Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,,,Crucigera,irregularis,,,,accepted,1294563,Crucigera irregularis,Crucigera irregularis,NA,
Crucigera zygophora,Johnson,Yoke-bearer Calcareous Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,,,Crucigera,zygophora,,,,accepted,543574,Crucigera zygophora,Crucigera zygophora,NA,
Cryptacanthodes aleutensis,,Dwarf Wrymouth,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Cryptacanthodidae,,,Cryptacanthodes,aleutensis,,,,accepted,217786,Cryptacanthodes aleutensis,Cryptacanthodes aleutensis,NA,
Cryptobranchia concentrica,Middendorf,Ringed Blind Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lepetoidea,Lepetidae,,,Cryptobranchia,concentrica,,,,accepted,541593,Cryptobranchia concentrica,Cryptobranchia concentrica,NA,
Cryptochiton stelleri,von Middendorff,Gumboot Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Cryptoplacoidea,Acanthochitonidae,Cryptochitoninae,,Cryptochiton,stelleri,,,,accepted,49053,Cryptochiton stelleri,Cryptochiton stelleri,NA,
Cryptolithodes sitchensis,Brandt,Umbrella Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Cryptolithodes,sitchensis,,,,accepted,47395,Cryptolithodes sitchensis,Cryptolithodes sitchensis,NA,
Cryptolithodes typicus,Brandt,Butterfly King Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Cryptolithodes,typicus,,,,accepted,53845,Cryptolithodes typicus,Cryptolithodes typicus,NA,
Cryptonatica affinis,,Arctic moonsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Naticoidea,Naticidae,Naticinae,,Cryptonatica,affinis,,,,accepted,448169,Cryptonatica affinis,Cryptonatica affinis,NA,
Cryptonatica aleutica,Dall,Aleutian Moonsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Naticoidea,Naticidae,Naticinae,,Cryptonatica,aleutica,,,,accepted,507519,Cryptonatica aleutica,Cryptonatica aleutica,NA,
Ctenodiscus crispatus,,Cookie-cutter Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,,Ctenodiscidae,,,Ctenodiscus,crispatus,,,,accepted,255738,Ctenodiscus crispatus,Ctenodiscus crispatus,NA,
Cucumaria miniata,Brandt,Orange Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria,miniata,,,,accepted,117695,Cucumaria miniata,Cucumaria miniata,NA,
Cucumaria pallida,,Pallid Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria,pallida,,,,accepted,356416,Cucumaria pallida,Cucumaria pallida,NA,
Cucumaria piperata,Stimpson,peppered sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria,piperata,,,,accepted,424353,Cucumaria piperata,Cucumaria piperata,NA,
Cumella vulgaris,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Cumacea,,,,Nannastacidae,,,Cumella,vulgaris,,,,accepted,345203,Cumella vulgaris,Cumella vulgaris,NA,
Cyanea capillata,L.,Lion's Mane Jelly,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,,Cyaneidae,,,Cyanea,capillata,,,,accepted,69838,Cyanea capillata,Cyanea capillata,NA,
Cyanea ferruginea,,Pacific Lion's Mane Jelly,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,,Cyaneidae,,,Cyanea,ferruginea,,,,accepted,786996,Cyanea ferruginea,Cyanea ferruginea,NA,
Cyanoplax dentiens,,Gould's baby chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Tonicellidae,Tonicellinae,,Cyanoplax,dentiens,,,,accepted,71241,Cyanoplax dentiens,Cyanoplax dentiens,NA,
Cymatogaster aggregata,Gibbons,Shiner Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Cymatogaster,aggregata,,,,accepted,98855,Cymatogaster aggregata,Cymatogaster aggregata,NA,
Cyphocaris challengeri,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Lysianassida,Lysianassoidea,Cyphocarididae,,,Cyphocaris,challengeri,,,,accepted,660847,Cyphocaris challengeri,Cyphocaris challengeri,NA,
