"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:725","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-08-02,"2009","08","02","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","94","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:731","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-08-02,"2009","08","02","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","69","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:736","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-10-10,"2009","10","10","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","42","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:743","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-10-11,"2009","10","11","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","45","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:767","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-17,"2010","04","17","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:774","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-18,"2010","04","18","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:780","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-18,"2010","04","18","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","89","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:785","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-05-30,"2010","05","30","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:791","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-05-30,"2010","05","30","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","63","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:801","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:805","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:809","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-18,"2010","07","18","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","62","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:815","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-08-14,"2010","08","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","87","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:823","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-11,"2010","11","11","","Alcala Point Reefs","","Galiano Island","British Columbia","Canada","CA","49.005","-123.59","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:834","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-12,"2010","11","12","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","100","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:849","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-04-23,"2011","04","23","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:855","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-05-14,"2011","05","14","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:864","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-07-31,"2011","07","31","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:870","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-07-31,"2011","07","31","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","80","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:876","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-09-07,"2011","09","07","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:881","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-11-18,"2011","11","18","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:888","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-11-25,"2011","11","25","","Baines Point","","Galiano Island","British Columbia","Canada","CA","49.007465","-123.587784","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:897","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-09,"2012","08","09","","Boscowitz Rock","","Galiano Island","British Columbia","Canada","CA","49.015","-123.58667","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:905","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-09,"2012","08","09","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:923","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-06,"2012","10","06","","Spotlight Cove","","Galiano Island","British Columbia","Canada","CA","48.97983","-123.568823","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:930","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-09,"2012","10","09","","No Name Cove, west end","","Galiano Island","British Columbia","Canada","CA","48.921395","-123.458397","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:935","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-09,"2012","10","09","","Spotlight Cove","","Galiano Island","British Columbia","Canada","CA","48.97983","-123.568823","100","","","","","","83","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:946","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-05-17,"2013","05","17","","Madrona Lodge","","Galiano Island","British Columbia","Canada","CA","48.92938","-123.47865","100","","","","","","89","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:951","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-10,"2013","10","10","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Alaria marginata","Postels & Ruprecht",124814,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Alariaceae","Alaria","","marginata","","species","PMLS","","PMLS2021:1002","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2016-03-27,"2016","03","27","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","72","","present","","","","","unlisted","unlisted","","","","","","",""
"Amphora abludens","Simonsen",1424506,"Chromista","Ochrophyta","Bacillariophyceae","Thalassiophysales","","","","Catenulaceae","Amphora","","abludens","","species","","","WEBBERETAL2022:28","Webber et al. 2022","","Mark Webber, Siobhan Schenck & Arjan van Asselt","","",2020-11-15,"2020","11","15","","Montague Harbour Marine Provincial Park (Hulq'umi'num: 'Sumnuw')","","Galiano Island","British Columbia","","","48.9007144304362","-123.4079060638","50","","","Coordinates mapped based on precise location of study area","","","","","present","","","","","unlisted","unlisted","","","","","","",""
"Amphora beaufortiana","Hustedt",1465260,"Chromista","Ochrophyta","Bacillariophyceae","Thalassiophysales","","","","Catenulaceae","Amphora","","beaufortiana","","species","","","WEBBERETAL2022:29","Webber et al. 2022","","Mark Webber, Siobhan Schenck & Arjan van Asselt","","",2020-11-15,"2020","11","15","","Montague Harbour Marine Provincial Park (Hulq'umi'num: 'Sumnuw')","","Galiano Island","British Columbia","","","48.9007144304362","-123.4079060638","50","","","Coordinates mapped based on precise location of study area","","","","","present","","","","","unlisted","unlisted","","","","","","",""
