field_1,Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,layer,path
"28410",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.929944069999998,-123.466230999999993,,NA,NA,"123185341",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"28510",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,49.013216669999998,-123.573118300000004,,NA,NA,"123934586",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"28610",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.898504230000000,-123.407916099999994,,NA,NA,"126114215",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"28710",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.897091670000002,-123.405280000000005,,NA,NA,"126354480",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"28810",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.871761669999998,-123.310853300000005,,NA,NA,"129443855",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"28910",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.895336669999999,-123.392061699999999,,NA,NA,"129712571",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"29010",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.896745000000003,-123.406333300000000,,NA,NA,"131413514",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"29110",Achillea millefolium,Achillea,millefolium,,,,exotic,unlisted,,48.898383330000001,-123.402130000000000,,NA,NA,"135832827",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"523",Aesculus hippocastanum,Aesculus,hippocastanum,,,,exotic,unlisted,,48.930613999999998,-123.474698000000004,,NA,NA,"3329680",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"524",Aesculus hippocastanum,Aesculus,hippocastanum,,,,exotic,unlisted,,48.931120919999998,-123.474669800000001,,NA,NA,"118330339",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"525",Aesculus hippocastanum,Aesculus,hippocastanum,,,,exotic,unlisted,,48.909733580000001,-123.412080399999994,,NA,NA,"121635368",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"526",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.869977400000003,-123.345386899999994,,NA,NA,"13845807",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"527",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.930098440000002,-123.467224000000002,,NA,NA,"52907413",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"528",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.930212470000001,-123.467386000000005,,NA,NA,"52922636",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"529",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.932154509999997,-123.479040400000002,,NA,NA,"53385782",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"530",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.932171390000001,-123.479292700000002,,NA,NA,"53992651",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"531",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.938136110000002,-123.477225000000004,,NA,NA,"126017355",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"532",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.938130559999998,-123.477172199999998,,NA,NA,"126017356",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"533",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.938847220000000,-123.477813900000001,,NA,NA,"126017362",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"534",Agrostis capillaris,Agrostis,capillaris,,,,exotic,unlisted,,48.910854999999998,-123.415978300000006,,NA,NA,"126022639",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"537",Agrostis gigantea,Agrostis,gigantea,,,,exotic,unlisted,,48.930174670000000,-123.467210499999993,,NA,NA,"52922478",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"538",Agrostis gigantea,Agrostis,gigantea,,,,exotic,unlisted,,48.870300000000000,-123.318981699999995,,NA,NA,"121538407",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"540",Agrostis stolonifera,Agrostis,stolonifera,,,,exotic,unlisted,,48.865013329999996,-123.364171700000000,,NA,NA,"85291237",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"541",Agrostis stolonifera,Agrostis,stolonifera,,,,exotic,unlisted,,48.938161110000003,-123.477347199999997,,NA,NA,"126017354",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"542",Agrostis stolonifera,Agrostis,stolonifera,,,,exotic,unlisted,,48.910825000000003,-123.415854999999993,,NA,NA,"126022570",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"543",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.923825000000001,-123.460064000000003,,NA,NA,"2625010",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"544",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.915793000000001,-123.425002000000006,,NA,NA,"3181333",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"545",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.868361999999998,-123.341702999999995,,NA,NA,"3351063",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"546",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.866559879999997,-123.335244700000004,,NA,NA,"3649880",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"547",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.866559879999997,-123.335244700000004,,NA,NA,"3649885",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"548",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.940345899999997,-123.504352600000004,,NA,NA,"6306976",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"549",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,49.012850899999997,-123.573103000000003,,NA,NA,"6309383",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"550",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.868800149999998,-123.378610600000002,,NA,NA,"6410297",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"551",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.872082300000002,-123.312289199999995,,NA,NA,"6425078",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"552",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.872449529999997,-123.310836399999999,,NA,NA,"25199557",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"553",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.869412969999999,-123.378991900000003,,NA,NA,"52495242",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"554",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.866081670000000,-123.368951699999997,,NA,NA,"120470351",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"555",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.931191669999997,-123.473105599999997,,NA,NA,"120618118",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"556",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.869999929999999,-123.379999999999995,,NA,NA,"121000883",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"557",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.869999929999999,-123.379999999999995,,NA,NA,"121011158",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"558",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,48.910116670000001,-123.374608300000006,,NA,NA,"121538504",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"559",Aira caryophyllea,Aira,caryophyllea,,,,exotic,unlisted,,49.012352780000001,-123.574011100000007,,NA,NA,"123934561",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"560",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.866897000000002,-123.375530999999995,,NA,NA,"3664526",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"561",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.868546000000002,-123.378572000000005,,NA,NA,"6217960",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"562",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.868800149999998,-123.378610600000002,,NA,NA,"6410299",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"563",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.900696850000003,-123.336124400000003,,NA,NA,"6425212",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"564",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.872607739999999,-123.311578900000001,,NA,NA,"25199274",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"565",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.887306819999999,-123.374861300000006,,NA,NA,"53022038",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"566",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.958776669999999,-123.532966700000003,,NA,NA,"116029587",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"567",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.958661110000001,-123.532936100000001,,NA,NA,"116033741",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"568",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.897416669999998,-123.338461699999996,,NA,NA,"120494821",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"569",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.897419999999997,-123.338466699999998,,NA,NA,"120494827",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"570",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.873653330000003,-123.383574999999993,,NA,NA,"120922541",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"571",Aira praecox,Aira,praecox,,,,exotic,unlisted,,48.869999929999999,-123.379999999999995,,NA,NA,"121011228",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"572",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.929515000000002,-123.475684999999999,,NA,NA,"2567576",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"573",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.929695000000002,-123.475470999999999,,NA,NA,"2567978",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"574",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.867621000000000,-123.344830999999999,,NA,NA,"2588447",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"575",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.942272799999998,-123.485813100000001,,NA,NA,"3650081",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"576",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.929872699999997,-123.475674400000003,,NA,NA,"6298767",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"577",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.940271000000003,-123.492616999999996,,NA,NA,"12345065",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"578",Ajuga reptans,Ajuga,reptans,,,,exotic,unlisted,,48.893786970000001,-123.349911599999999,,NA,NA,"25347303",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
