"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"164","sji","Asteraceae","Pseudognaphalium thermale","Pseudognaphalium thermale","Dry, open places, cut-over land; occasional.","","","","Pseudognaphalium thermale"
"165","sji","Asteraceae","Psilocarphus elatior","Psilocarphus elatior","Peck Friday Harbour, San Juan 1923.","","","","Psilocarphus elatior"
"166","sji","Asteraceae","Psilocarphus tenellus","Psilocarphus tenellus","Vernal pools to roadside gravel; widespread and fairly common on San Juan.","","","","Psilocarphus tenellus"
"167","sji","Asteraceae","Senecio sylvaticus","Senecio sylvaticus","Adventive; dry, gravelley or rocky sites, cut-over areas.","","","","Senecio sylvaticus"
"168","sji","Asteraceae","Senecio vulgaris","Senecio vulgaris","Common; rocky meadows, waste places and gardens.","","","","Senecio vulgaris"
"169","sji","Asteraceae","Solidago lepida var. lepida","Solidago lepida lepida","Fairly common; roadsides, fields and strand.","","","","Solidago lepida lepida"
"170","sji","Asteraceae","Solidago simplex var. simplex","Solidago simplex simplex","Rocky talus high on Mt Constitution; local. Reported as S. spathulata DC. var. s.","","","","Solidago simplex simplex"
"171","sji","Asteraceae","Soliva sessilis","Soliva sessilis","San Juan, Turn, Jones, Matia Islands. Dunwiddie Sucia Island 2020 on iNaturalist. Zika Ferry landing, Orcas 2021.","","","","Soliva sessilis"
"172","sji","Asteraceae","Sonchus arvensis ssp. uliginosus","Sonchus arvensis uliginosus","Widespread but uncommon; landward edges of salt marshes and other low, wet sites.","","","","Sonchus arvensis uliginosus"
"173","sji","Asteraceae","Sonchus asper","Sonchus asper","Common weed; waste places throughout.","","","","Sonchus asper"
"174","sji","Asteraceae","Sonchus oleraceus","Sonchus oleraceus","Common weed.","","","","Sonchus oleraceus"
"175","sji","Asteraceae","Symphyotrichum boreale","Symphyotrichum boreale","Rare; sphagnum bogs on Orcas. Reported as Aster junciformis.","","","","Symphyotrichum boreale"
"176","sji","Asteraceae","Symphyotrichum bracteolatum","Symphyotrichum bracteolatum","Wet open places or ditches; often in thickeds; common.","","","","Symphyotrichum bracteolatum"
"177","sji","Asteraceae","Symphyotrichum chilense","Symphyotrichum chilense","Moist, open places and ditches; rare on San Juan. Atkinson 1992 Symphyotrichum hallii (A. Gray) G.L. Nesom restricted location.","","","","Symphyotrichum chilense"
"178","sji","Asteraceae","Symphyotrichum spathulatum","Symphyotrichum spathulatum","Gregg Friday Harbor, 2 mi S of Limekiln Light, San Juan Island 1962 voucher at FMNH","","","","Symphyotrichum spathulatum"
"179","sji","Asteraceae","Symphyotrichum subspicatum","Symphyotrichum subspicatum","Mesic sites, usually near salt water; fairly common and widespread.","","","","Symphyotrichum subspicatum"
"180","sji","Asteraceae","Tanacetum balsamita","Tanacetum balsamita","Escaped or adventive along sidewalks in Friday Harbour.","","","","Tanacetum balsamita"
"181","sji","Asteraceae","Tanacetum parthenium","Tanacetum parthenium","Cultivated and escaping, chiefly in towns; Atkinson Cattle Point, San Juan 1992","","","","Tanacetum parthenium"
"182","sji","Asteraceae","Tanacetum vulgare","Tanacetum vulgare","Occasional on roadsides; chiefly on Lopez.","","","","Tanacetum vulgare"
"183","sji","Asteraceae","Taraxacum erythrospermum","Taraxacum erythrospermum","Occasional; open rocky outcrops to waste places. Marx San Juan and Orcas 2009.","","","","Taraxacum erythrospermum"
"184","sji","Asteraceae","Taraxacum officinale","Taraxacum officinale","Common.","","","","Taraxacum officinale"
"185","sji","Asteraceae","Tragopogon dubius","Tragopogon dubius","Occasional; upland meadow; chiefly Orcas and San Juan.","","","","Tragopogon dubius"
"186","sji","Asteraceae","Tragopogon porrifolius","Tragopogon porrifolius","Widespread; roadsides.","","","","Tragopogon porrifolius"
"187","sji","Asteraceae","Tragopogon pratensis","Tragopogon pratensis","Roadcuts and open, rocky slopes, occasional on Orcas.","","","","Tragopogon pratensis"
"188","sji","Asteraceae","Tripleurospermum inodorum","Tripleurospermum inodorum","Sandy roadsides or gravel pits; weedy; occasional.","","","","Tripleurospermum inodorum"
"189","sji","Asteraceae","Uropappus lindleyi","Uropappus lindleyi","dry, rocky edge of forest and meadow; rare; known from historic reports in Wasp-Yellow group. DT 1956","","","","Uropappus lindleyi"
"190","sji","Athyriaceae","Athyrium distentifolium ssp. americanum","Athyrium distentifolium americanum","Rare, wet rock seeps, upper elevations, Mt Constitution. Originally collected by Pope 1904.","","","","Athyrium distentifolium americanum"
"191","sji","Athyriaceae","Athyrium filix-femina ssp. cyclosorum","Athyrium filix-femina cyclosorum","Common; moist woods, fens and open wet waste places.","","","","Athyrium filix-femina cyclosorum"
"192","sji","Berberidaceae","Achlys triphylla","Achlys triphylla","iNaturalist report from Rocky Bay, San Juan 2019. Atkinson & Sharpe dedicated searches have not located this species on the San Juan Islands. A. californica known from Whidbey Island 2015.","","","","Achlys triphylla"
"193","sji","Berberidaceae","Berberis aquifolium","Berberis aquifolium","Open, rocky slopes near salt water or forest margins.","","","","Berberis aquifolium"
"194","sji","Berberidaceae","Berberis nervosa","Berberis nervosa","Abundant, forming extensive colonies in shady woods.","","","","Berberis nervosa"
"195","sji","Betulaceae","Alnus rubra","Alnus rubra","Disturbed, open places, margins and wet places; common.","","","","Alnus rubra"
"196","sji","Betulaceae","Alnus viridis ssp. sinuata","Alnus alnobetula sinuata","Local on summit of Mt Constitution; open rocky slopes. Disjunct at Spenser Spit State Park, Lopez Island. Dunwiddie Matia Island 2008.","","","","Alnus alnobetula sinuata"
"197","sji","Betulaceae","Betula papyrifera","Betula papyrifera","Streams, valleys, riparian habitat; occasional. Little Patos Island Dunwiddie 2018.","","","","Betula papyrifera"
"198","sji","Betulaceae","Betula pendula","Betula pendula","Atkinson Friday Harbour, San Juan.","","","","Betula pendula"
"199","sji","Betulaceae","Corylus cornuta ssp. californica","Corylus cornuta californica","Introduced but apparently rare as a native in the Wasp Island group. Yellow Island Habegger 1996.","","","","Corylus cornuta californica"
"200","sji","Blechnaceae","Struthiopteris spicant","Struthiopteris spicant","Deep, moist coniferous woods. Uncommon but widespread. Most common on Blakely and Orcas Islands.","","","","Struthiopteris spicant"
"201","sji","Boraginaceae","Amsinckia intermedia","Amsinckia menziesii intermedia","Fairly common; dry, hard-packed waste soils; roadsides, chiefly San Juan and Lopez.","","","","Amsinckia menziesii intermedia"
"202","sji","Boraginaceae","Amsinckia lycopsoides","Amsinckia lycopsoides","Peck Cattle Point, San Juan 1923.","","","","Amsinckia lycopsoides"
"203","sji","Boraginaceae","Amsinckia menziesii","Amsinckia menziesii","Dry meadows, coastal strand and waste places; common throughout. Expect A. spectabilis on strand.","","","","Amsinckia menziesii"
"204","sji","Boraginaceae","Amsinckia retrorsa","Amsinckia menziesii menziesii","Dry, open places; rare; San Juan. According to Matt Guillams from Santa Barbara Botanic Garden who is reviewing the UBC specimens, we have only A. menziesii with no good specimens of A. retrorsa.","","","","Amsinckia menziesii menziesii"
"205","sji","Boraginaceae","Amsinckia spectabilis","Amsinckia spectabilis","Marschner Flattop Island 2006. Note to expect on strand in A. menziesii text.","","","","Amsinckia spectabilis"
"206","sji","Boraginaceae","Amsinckia tessellata","Amsinckia tessellata","Dry, open places; rare; San Juan.","","","","Amsinckia tessellata"
"207","sji","Boraginaceae","Anchusa azurea","Anchusa azurea","Ditches, forest edges where damp, weedy; occasional Orcas and San Juan.","","","","Anchusa azurea"
"208","sji","Boraginaceae","Anchusa officinalis","Anchusa officinalis","Well established along damp roadsides and ditches east side of Friday Harbour; occasional elsewhere.","","","","Anchusa officinalis"
"209","sji","Boraginaceae","Borago officinalis","Borago officinalis","Garden cultivar; occasionally escaped to waste places.","","","","Borago officinalis"
"210","sji","Boraginaceae","Buglossoides arvensis","Buglossoides arvensis","Weedy meadows; local on Yellow Island.","","","","Buglossoides arvensis"
"211","sji","Boraginaceae","Lycopsis arvensis","Anchusa arvensis","Naturalized in very dry, open habitat near Kanaka Bay, San Juan.","","","","Anchusa arvensis"
"212","sji","Boraginaceae","Myosotis arvensis","Myosotis arvensis","Waste places, mostly in towns; common.","","","","Myosotis arvensis"
"213","sji","Boraginaceae","Myosotis discolor","Myosotis discolor","Rocky meadows and disturbed open places; often with previous grazing.","","","","Myosotis discolor"
"214","sji","Boraginaceae","Myosotis latifolia","Myosotis latifolia","Occasionally escaped, chiefly in Friday Harbour.","","","","Myosotis latifolia"
"215","sji","Boraginaceae","Myosotis laxa","Myosotis laxa","Wet places, in thickets along ponds or lakes; fairly common on larger islands.","","","","Myosotis laxa"
"216","sji","Boraginaceae","Myosotis micrantha","Myosotis stricta","Open places from meadows to rock outcrops to gardens; uncommon. AC 1977 English Camp, San Juan.","","","","Myosotis stricta"
"217","sji","Boraginaceae","Myosotis scorpioides","Myosotis scorpioides","Wet places, in thickets, along ponds or lakes, occasional on larger islands.","","","","Myosotis scorpioides"
"218","sji","Boraginaceae","Myosotis sylvatica","Myosotis sylvatica","Zika, Atkinson Friday Harbour 2000, 1986.","","","","Myosotis sylvatica"
"219","sji","Boraginaceae","Nemophila parviflora var. parviflora","Nemophila parviflora parviflora","Damp, shady woods, especially Alder or mixed composition; var. austiniae at a few places on Orcas in dry meadows.","","","","Nemophila parviflora parviflora"
"220","sji","Boraginaceae","Nemophila pedunculata","Nemophila pedunculata","Friday Harbor Marine Laboratory grounds. 10-23 ft. Mossy bald at eastern part of preserve, between apartments and director's residence. Low growing plants amid bryophytes and Montia on a west-facing rock outcrop","","","","Nemophila pedunculata"
"221","sji","Boraginaceae","Pentaglottis sempervirens","Pentaglottis sempervirens","Atkinson Friday Harbour 1992, Zika Friday Harbour 2000, Zika Roche Harbour Road 2014. all roadside. Zika Friday Harbour, roadside 2021.","","","","Pentaglottis sempervirens"
"222","sji","Boraginaceae","Phacelia linearis","Phacelia linearis","Dry, open rock faces and crevices; rare on San Juan Mt Dallas-Mt Cady area.","","","","Phacelia linearis"
"223","sji","Boraginaceae","Plagiobothrys cusickii","Plagiobothrys scouleri cusickii","San Juan, Shaw, Lopez. Recent records Denton and Atinson.","","","","Plagiobothrys scouleri cusickii"
"224","sji","Boraginaceae","Plagiobothrys figuratus","Plagiobothrys figuratus","Vernally moist depressions in meadows; rare in the Yellow-Wasp group.","","","","Plagiobothrys figuratus"
"225","sji","Boraginaceae","Plagiobothrys hispidulus","Plagiobothrys scouleri hispidulus","Zika Spencer Spit, Lopez Island 2000.","","","","Plagiobothrys scouleri hispidulus"
"226","sji","Boraginaceae","Plagiobothrys leptocladus","Plagiobothrys leptocladus","Walker Jones Island vernally wet area 2018","","","","Plagiobothrys leptocladus"
"227","sji","Boraginaceae","Plagiobothrys scouleri","Plagiobothrys scouleri","Vernal pools and moist meadows; widespread and fairly common. Occasionally on grassy beaches of Lopez and San Juan. Peck 1923 collection Plagiobothrys medius (Piper) Johnst. from Cattle Point possibly refered here.","","","","Plagiobothrys scouleri"
"228","sji","Boraginaceae","Plagiobothrys tenellus","Plagiobothrys tenellus","Upland meadows; rare; several records for San Juan especially near American Camp; also recorded for Lopez and Orcas. HJ Cattle Point 1977.","","","","Plagiobothrys tenellus"
"229","sji","Boraginaceae","Symphytum officinale","Symphytum officinale","Adventive or escaped along roadsides and waste places on all main islands and some lesser ones.","","","","Symphytum officinale"
"230","sji","Boraginaceae","Symphytum uplandicum","Symphytum × uplandicum","Zika San Juan near fairgrounds and Argyle Road 2000.","","","","Symphytum × uplandicum"
"231","sji","Brassicaceae","Arabidopsis thaliana","Arabidopsis thaliana","Uncommon but increasing adventive of lawns, gardens and waste places.","","","","Arabidopsis thaliana"
"232","sji","Brassicaceae","Arabis caucasica","Arabis caucasica","Zika Roche Harbour 2001. Gardens upslope, limestone ledges by the sea, escaped from gardens upslope, well established on limestone ledges by the sea, with Stellaria media, Erodium cicutarium, Cerastium semidecandrum.","","","","Arabis caucasica"
"233","sji","Brassicaceae","Arabis eschscholtziana","Arabis eschscholtziana","Regular but scattered occurrence on rocky cliffs and outcrops, widespread. var. glabrata restestricted to summit of Mt Constitution. Several early collections of A. gerardii Besser probably belong here.","","","","Arabis eschscholtziana"
"234","sji","Brassicaceae","Aubrieta deltoidea","Aubrieta deltoidea","Zika, Roche Harbour, San Juan 2001. With Stellaria media, Erodium cicutarium, Cerastium semidecandrum. Decumbent perennial, escaped from gardens upslope. Well established on limestone ledges by the sea.","","","","Aubrieta deltoidea"
"235","sji","Brassicaceae","Barbarea orthoceras","Barbarea orthoceras","Low, wet areas, often in the vicinity of salt marshes, fairly common throughout.","","","","Barbarea orthoceras"
"236","sji","Brassicaceae","Barbarea vulgaris","Barbarea vulgaris","Wet, open ditches, occasional.","","","","Barbarea vulgaris"
"237","sji","Brassicaceae","Brassica juncea","Brassica juncea","Roadside and cleared places; fairly common San Juan and Lopez.","","","","Brassica juncea"
"238","sji","Brassicaceae","Brassica nigra","Brassica nigra","Roadsides and cleared areas.","","","","Brassica nigra"
"239","sji","Brassicaceae","Brassica rapa","Brassica rapa","Zika 2001 several collections Friday Harbour Airport identified as B. rapa. B. campestris reported as often abundant roadside, farm fields and gardens.","","","","Brassica rapa"
"240","sji","Brassicaceae","Cakile edentula","Cakile edentula","Uncommon on strand; mostly San Juan and Lopez but occurs throughout.","","","","Cakile edentula"
