"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"766","ssi","Tofieldiaceae","Triantha glutinosa","Triantha glutinosa","TRA Cranberry Bog 1957. (E-Flora map shows record incorrectly near Port Townsend).","","","","Triantha glutinosa"
"767","ssi","Typhaceae","Sparganium angustifolium","Sparganium angustifolium","Weston Lake, Warrington 1976.","","","","Sparganium angustifolium"
"768","ssi","Typhaceae","Sparganium emersum","Sparganium emersum","Quiet water, lakes and ponds.","","","","Sparganium emersum"
"769","ssi","Typhaceae","Typha latifolia","Typha latifolia","Shallow standing water, fens, lakes and ponds","","","","Typha latifolia"
"770","ssi","Urticaceae","Urtica dioica","Urtica dioica","Moist ground in wooded or shady areas; common throughout.","","","","Urtica dioica"
"771","ssi","Viburnaceae","Sambucus cerulea","Sambucus cerulea","TRA St Marys Lake, ICS south side of Mt Bruce dates?","","","","Sambucus cerulea"
"772","ssi","Viburnaceae","Sambucus racemosa var. arborescens","Sambucus racemosa arborescens","Open woods, thickets, along the roadsides and edges of woods.","","","","Sambucus racemosa arborescens"
"773","ssi","Viburnaceae","Viburnum edule","Viburnum edule","location? Collector?","","","","Viburnum edule"
"774","ssi","Violaceae","Viola adunca","Viola adunca","Calder Mt Maxwell 1961. HJ Isabella Point no coll.","","","","Viola adunca"
"775","ssi","Violaceae","Viola glabella","Viola glabella","Moist woods and along streams.","","","","Viola glabella"
"776","ssi","Violaceae","Viola howellii","Viola howellii","GD North End Road date? ICS North End Road 1977","","","","Viola howellii"
"777","ssi","Violaceae","Viola langsdorffii","Viola langsdorffii","HJ Ford Lake 1999 in sedge fen drainage channel and Phalaris arundinaceae flood plain of lake with Carex obnupta.","","","","Viola langsdorffii"
"778","ssi",NA,"Viola nuttallii var. praemorsa","Viola nuttallii praemorsa","HJ Mt Tuam grassy south ridge 1980. HLR same 1995. Mt Maxwell 1985","","","",NA
"779","ssi","Violaceae","Viola palustris","Viola palustris","Fens, bogs and swampy meadows.","","","","Viola palustris"
"780","ssi","Violaceae","Viola sempervirens","Viola sempervirens","Open upland forest.","","","","Viola sempervirens"
"781","ssi","Woodsiaceae","Woodsia scopulina","Woodsia scopulina","Rare, south slopes of Mt Maxwell HJ l985. Lomer,Douglas and Penny Mt Erskine 2002.","","","","Woodsia scopulina"
"782","ssi","Zosteraceae","Zostera marina","Zostera marina","Common throughout shallow sandy bays and shorelines.","","","","Zostera marina"
